Latitude,Longitude,TempC,PressurehPa,HumidityPct,WindSpeedMS,WindDirDeg,U,V
13.1518236279833,79.9031671390371,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1549977042394,79.9031671390371,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1581717804956,79.9031671390371,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1613458567518,79.9031671390371,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.164519933008,79.9031671390371,27.49,1014,67,0.83,10,0.817390435000133,0.144127987463552
13.1676940092642,79.9031671390371,27.49,1014,67,0.83,10,0.817390435000133,0.144127987463552
13.1708680855204,79.9031671390371,27.49,1014,67,0.83,10,0.817390435000133,0.144127987463552
13.1740421617765,79.9031671390371,27.49,1014,67,0.83,10,0.817390435000133,0.144127987463552
13.1772162380327,79.9031671390371,27.4784144434749,1014,67,0.85075550745454,8.4309647044519,0.841561596835967,0.124735769509503
13.1803903142889,79.9031671390371,27.4863025210084,1014,67,0.845787079323593,9.02481983339469,0.835316643308584,0.132672110718169
13.1835643905451,79.9031671390371,27.4933613445378,1014,67,0.842424021555937,9.60928607567666,0.830603966299383,0.140624618265121
12.8058493160592,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8090233923154,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8121974685716,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8153715448278,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8185456210839,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8217196973401,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8248937735963,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8280678498525,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8312419261087,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.8344160023649,79.9062696142665,27.4,1013,67,1.48,352,1.46559674173752,-0.205976189420898
12.837590078621,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8407641548772,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8439382311334,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8471123073896,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8502863836458,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.853460459902,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8566345361581,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8598086124143,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8629826886705,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8661567649267,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8693308411829,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8725049174391,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8756789936952,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8788530699514,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8820271462076,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8852012224638,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.88837529872,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8915493749762,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8947234512324,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.8978975274885,79.9062696142665,27.43,1013,67,1.45,349,1.42335941599911,-0.27667304329599
12.9010716037447,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9042456800009,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9074197562571,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9105938325133,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9137679087695,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9169419850256,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9201160612818,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.923290137538,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9264642137942,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9296382900504,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9328123663066,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9359864425627,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9391605188189,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
12.9423345950751,79.9062696142665,27.31,1014,67,1.4,348,1.36940664102733,-0.291076367144864
